nome_munic,codigo_ibge,nome_drs,cod_drs,pop,pop_60,ano_mes,casos,casos_novos,obitos,obitos_novos
Oscar Bressane,3534500,Marília,5.0,2514.0,605.0,2020-06,0,0,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-02,0,0,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-03,0,0,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-04,0,0,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-05,54,3,0,0
Osvaldo Cruz,3534609,Marília,5.0,31263.0,6674.0,2020-06,9,0,0,0
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-02,0,0,0,0
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-03,0,0,0,0
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-04,181,19,12,3
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-05,1028,55,104,1
Ourinhos,3534708,Marília,5.0,110489.0,18745.0,2020-06,246,8,12,0
Ouro Verde,3534807,Presidente Prudente,2.0,8268.0,1342.0,2020-02,0,0,0,0
Ouro Verde,3534807,Presidente Prudente,2.0,8268.0,1342.0,2020-03,0,0,0,0
Ouro Verde,3534807,Presidente Prudente,2.0,8268.0,1342.0,2020-04,0,0,0,0
Ouro Verde,3534807,Presidente Prudente,2.0,8268.0,1342.0,2020-05,0,0,0,0
Ouro Verde,3534807,Presidente Prudente,2.0,8268.0,1342.0,2020-06,0,0,0,0
Ouroeste,3534757,São José do Rio Preto,15.0,9777.0,1531.0,2020-02,0,0,0,0
Ouroeste,3534757,São José do Rio Preto,15.0,9777.0,1531.0,2020-03,0,0,0,0
Ouroeste,3534757,São José do Rio Preto,15.0,9777.0,1531.0,2020-04,0,0,0,0
Ouroeste,3534757,São José do Rio Preto,15.0,9777.0,1531.0,2020-05,17,1,0,0
Ouroeste,3534757,São José do Rio Preto,15.0,9777.0,1531.0,2020-06,5,1,0,0
Pacaembu,3534906,Marília,5.0,13056.0,2434.0,2020-02,0,0,0,0
Pacaembu,3534906,Marília,5.0,13056.0,2434.0,2020-03,0,0,0,0
Pacaembu,3534906,Marília,5.0,13056.0,2434.0,2020-04,0,0,0,0
Pacaembu,3534906,Marília,5.0,13056.0,2434.0,2020-05,162,16,24,1
Pacaembu,3534906,Marília,5.0,13056.0,2434.0,2020-06,59,4,3,0
Palestina,3535002,São José do Rio Preto,15.0,12160.0,2290.0,2020-02,0,0,0,0
Palestina,3535002,São José do Rio Preto,15.0,12160.0,2290.0,2020-03,0,0,0,0
Palestina,3535002,São José do Rio Preto,15.0,12160.0,2290.0,2020-04,0,0,0,0
Palestina,3535002,São José do Rio Preto,15.0,12160.0,2290.0,2020-05,10,1,0,0
Palestina,3535002,São José do Rio Preto,15.0,12160.0,2290.0,2020-06,3,0,0,0
Palmares Paulista,3535101,São José do Rio Preto,15.0,12997.0,1248.0,2020-02,0,0,0,0
Palmares Paulista,3535101,São José do Rio Preto,15.0,12997.0,1248.0,2020-03,0,0,0,0
Palmares Paulista,3535101,São José do Rio Preto,15.0,12997.0,1248.0,2020-04,0,0,0,0
Palmares Paulista,3535101,São José do Rio Preto,15.0,12997.0,1248.0,2020-05,25,3,5,1
Palmares Paulista,3535101,São José do Rio Preto,15.0,12997.0,1248.0,2020-06,14,2,5,1
Palmeira d'Oeste,3535200,São José do Rio Preto,15.0,9130.0,2193.0,2020-02,0,0,0,0
Palmeira d'Oeste,3535200,São José do Rio Preto,15.0,9130.0,2193.0,2020-03,0,0,0,0
Palmeira d'Oeste,3535200,São José do Rio Preto,15.0,9130.0,2193.0,2020-04,0,0,0,0
Palmeira d'Oeste,3535200,São José do Rio Preto,15.0,9130.0,2193.0,2020-05,54,5,0,0
Palmeira d'Oeste,3535200,São José do Rio Preto,15.0,9130.0,2193.0,2020-06,15,0,0,0
Palmital,3535309,Marília,5.0,21599.0,4425.0,2020-02,0,0,0,0
Palmital,3535309,Marília,5.0,21599.0,4425.0,2020-03,0,0,0,0
Palmital,3535309,Marília,5.0,21599.0,4425.0,2020-04,8,1,0,0
Palmital,3535309,Marília,5.0,21599.0,4425.0,2020-05,43,3,0,0
Palmital,3535309,Marília,5.0,21599.0,4425.0,2020-06,16,3,0,0
Panorama,3535408,Presidente Prudente,2.0,15199.0,2341.0,2020-02,0,0,0,0
Panorama,3535408,Presidente Prudente,2.0,15199.0,2341.0,2020-03,0,0,0,0
Panorama,3535408,Presidente Prudente,2.0,15199.0,2341.0,2020-04,0,0,0,0
Panorama,3535408,Presidente Prudente,2.0,15199.0,2341.0,2020-05,40,4,17,1
Panorama,3535408,Presidente Prudente,2.0,15199.0,2341.0,2020-06,17,3,3,0
Paraguaçu Paulista,3535507,Marília,5.0,44180.0,7098.0,2020-02,0,0,0,0
Paraguaçu Paulista,3535507,Marília,5.0,44180.0,7098.0,2020-03,0,0,0,0
Paraguaçu Paulista,3535507,Marília,5.0,44180.0,7098.0,2020-04,0,0,0,0
Paraguaçu Paulista,3535507,Marília,5.0,44180.0,7098.0,2020-05,3,1,0,0
Paraguaçu Paulista,3535507,Marília,5.0,44180.0,7098.0,2020-06,6,2,0,0
Paraibuna,3535606,Taubaté,17.0,18230.0,3013.0,2020-02,0,0,0,0
Paraibuna,3535606,Taubaté,17.0,18230.0,3013.0,2020-03,0,0,0,0
Paraibuna,3535606,Taubaté,17.0,18230.0,3013.0,2020-04,2,1,0,0
Paraibuna,3535606,Taubaté,17.0,18230.0,3013.0,2020-05,99,9,0,0
Paraibuna,3535606,Taubaté,17.0,18230.0,3013.0,2020-06,34,2,0,0
Paranapanema,3535804,Bauru,12.0,19962.0,2683.0,2020-02,0,0,0,0
Paranapanema,3535804,Bauru,12.0,19962.0,2683.0,2020-03,0,0,0,0
Paranapanema,3535804,Bauru,12.0,19962.0,2683.0,2020-04,3,2,0,0
Paranapanema,3535804,Bauru,12.0,19962.0,2683.0,2020-05,89,1,0,0
Paranapanema,3535804,Bauru,12.0,19962.0,2683.0,2020-06,16,6,0,0
Paranapuã,3535903,São José do Rio Preto,15.0,3892.0,783.0,2020-02,0,0,0,0
Paranapuã,3535903,São José do Rio Preto,15.0,3892.0,783.0,2020-03,0,0,0,0
Paranapuã,3535903,São José do Rio Preto,15.0,3892.0,783.0,2020-04,0,0,0,0
Paranapuã,3535903,São José do Rio Preto,15.0,3892.0,783.0,2020-05,0,0,0,0
Paranapuã,3535903,São José do Rio Preto,15.0,3892.0,783.0,2020-06,2,1,0,0
Parapuã,3536000,Marília,5.0,10507.0,2247.0,2020-02,0,0,0,0
Parapuã,3536000,Marília,5.0,10507.0,2247.0,2020-03,0,0,0,0
Parapuã,3536000,Marília,5.0,10507.0,2247.0,2020-04,0,0,0,0
Parapuã,3536000,Marília,5.0,10507.0,2247.0,2020-05,10,1,0,0
Parapuã,3536000,Marília,5.0,10507.0,2247.0,2020-06,3,0,0,0
Paraíso,3535705,São José do Rio Preto,15.0,6269.0,1113.0,2020-02,0,0,0,0
Paraíso,3535705,São José do Rio Preto,15.0,6269.0,1113.0,2020-03,0,0,0,0
Paraíso,3535705,São José do Rio Preto,15.0,6269.0,1113.0,2020-04,0,0,0,0
Paraíso,3535705,São José do Rio Preto,15.0,6269.0,1113.0,2020-05,1,1,0,0
Paraíso,3535705,São José do Rio Preto,15.0,6269.0,1113.0,2020-06,7,2,0,0
Pardinho,3536109,Bauru,12.0,6392.0,914.0,2020-02,0,0,0,0
Pardinho,3536109,Bauru,12.0,6392.0,914.0,2020-03,0,0,0,0
Pardinho,3536109,Bauru,12.0,6392.0,914.0,2020-04,0,0,0,0
Pardinho,3536109,Bauru,12.0,6392.0,914.0,2020-05,58,12,0,0
Pardinho,3536109,Bauru,12.0,6392.0,914.0,2020-06,47,7,0,0
Pariquera-Açu,3536208,Registro,9.0,19251.0,2926.0,2020-02,0,0,0,0
Pariquera-Açu,3536208,Registro,9.0,19251.0,2926.0,2020-03,0,0,0,0
Pariquera-Açu,3536208,Registro,9.0,19251.0,2926.0,2020-04,158,29,8,1
Pariquera-Açu,3536208,Registro,9.0,19251.0,2926.0,2020-05,2040,71,34,1
Pariquera-Açu,3536208,Registro,9.0,19251.0,2926.0,2020-06,308,4,6,0
Parisi,3536257,São José do Rio Preto,15.0,2054.0,458.0,2020-02,0,0,0,0
Parisi,3536257,São José do Rio Preto,15.0,2054.0,458.0,2020-03,0,0,0,0
Parisi,3536257,São José do Rio Preto,15.0,2054.0,458.0,2020-04,0,0,0,0
Parisi,3536257,São José do Rio Preto,15.0,2054.0,458.0,2020-05,0,0,0,0
Parisi,3536257,São José do Rio Preto,15.0,2054.0,458.0,2020-06,0,0,0,0
Patrocínio Paulista,3536307,Franca,4.0,14463.0,2222.0,2020-02,0,0,0,0
Patrocínio Paulista,3536307,Franca,4.0,14463.0,2222.0,2020-03,0,0,0,0
Patrocínio Paulista,3536307,Franca,4.0,14463.0,2222.0,2020-04,0,0,0,0
Patrocínio Paulista,3536307,Franca,4.0,14463.0,2222.0,2020-05,86,6,0,0
Patrocínio Paulista,3536307,Franca,4.0,14463.0,2222.0,2020-06,18,0,0,0
Paulicéia,3536406,Presidente Prudente,2.0,7146.0,997.0,2020-02,0,0,0,0
Paulicéia,3536406,Presidente Prudente,2.0,7146.0,997.0,2020-03,0,0,0,0
Paulicéia,3536406,Presidente Prudente,2.0,7146.0,997.0,2020-04,0,0,0,0
Paulicéia,3536406,Presidente Prudente,2.0,7146.0,997.0,2020-05,0,0,0,0
Paulicéia,3536406,Presidente Prudente,2.0,7146.0,997.0,2020-06,0,0,0,0
Paulistânia,3536570,Bauru,12.0,1769.0,326.0,2020-02,0,0,0,0
Paulistânia,3536570,Bauru,12.0,1769.0,326.0,2020-03,0,0,0,0
Paulistânia,3536570,Bauru,12.0,1769.0,326.0,2020-04,14,1,0,0
Paulistânia,3536570,Bauru,12.0,1769.0,326.0,2020-05,62,1,0,0
Paulistânia,3536570,Bauru,12.0,1769.0,326.0,2020-06,6,0,0,0
Paulo de Faria,3536604,São José do Rio Preto,15.0,8521.0,1433.0,2020-02,0,0,0,0
Paulo de Faria,3536604,São José do Rio Preto,15.0,8521.0,1433.0,2020-03,0,0,0,0
Paulo de Faria,3536604,São José do Rio Preto,15.0,8521.0,1433.0,2020-04,0,0,0,0
Paulo de Faria,3536604,São José do Rio Preto,15.0,8521.0,1433.0,2020-05,4,1,0,0
Paulo de Faria,3536604,São José do Rio Preto,15.0,8521.0,1433.0,2020-06,3,0,0,0
Paulínia,3536505,Campinas,3.0,105037.0,12690.0,2020-02,0,0,0,0
Paulínia,3536505,Campinas,3.0,105037.0,12690.0,2020-03,2,1,0,0
Paulínia,3536505,Campinas,3.0,105037.0,12690.0,2020-04,199,15,7,1
Paulínia,3536505,Campinas,3.0,105037.0,12690.0,2020-05,2223,163,31,0
Paulínia,3536505,Campinas,3.0,105037.0,12690.0,2020-06,577,23,3,0
Pederneiras,3536703,Bauru,12.0,45570.0,6644.0,2020-02,0,0,0,0
Pederneiras,3536703,Bauru,12.0,45570.0,6644.0,2020-03,0,0,0,0
Pederneiras,3536703,Bauru,12.0,45570.0,6644.0,2020-04,24,2,7,1
Pederneiras,3536703,Bauru,12.0,45570.0,6644.0,2020-05,367,37,44,1
Pederneiras,3536703,Bauru,12.0,45570.0,6644.0,2020-06,129,7,6,0
Pedra Bela,3536802,Campinas,3.0,5964.0,1147.0,2020-02,0,0,0,0
Pedra Bela,3536802,Campinas,3.0,5964.0,1147.0,2020-03,0,0,0,0
Pedra Bela,3536802,Campinas,3.0,5964.0,1147.0,2020-04,21,1,0,0
Pedra Bela,3536802,Campinas,3.0,5964.0,1147.0,2020-05,102,4,0,0
Pedra Bela,3536802,Campinas,3.0,5964.0,1147.0,2020-06,15,0,0,0
Pedranópolis,3536901,São José do Rio Preto,15.0,2422.0,596.0,2020-02,0,0,0,0
Pedranópolis,3536901,São José do Rio Preto,15.0,2422.0,596.0,2020-03,0,0,0,0
Pedranópolis,3536901,São José do Rio Preto,15.0,2422.0,596.0,2020-04,0,0,0,0
Pedranópolis,3536901,São José do Rio Preto,15.0,2422.0,596.0,2020-05,0,0,0,0
Pedranópolis,3536901,São José do Rio Preto,15.0,2422.0,596.0,2020-06,0,0,0,0
Pedregulho,3537008,Franca,4.0,16279.0,2558.0,2020-02,0,0,0,0
Pedregulho,3537008,Franca,4.0,16279.0,2558.0,2020-03,0,0,0,0
Pedregulho,3537008,Franca,4.0,16279.0,2558.0,2020-04,0,0,0,0
Pedregulho,3537008,Franca,4.0,16279.0,2558.0,2020-05,0,0,0,0
Pedregulho,3537008,Franca,4.0,16279.0,2558.0,2020-06,0,0,0,0
Pedreira,3537107,Campinas,3.0,46548.0,7069.0,2020-02,0,0,0,0
Pedreira,3537107,Campinas,3.0,46548.0,7069.0,2020-03,0,0,0,0
Pedreira,3537107,Campinas,3.0,46548.0,7069.0,2020-04,0,0,0,0
Pedreira,3537107,Campinas,3.0,46548.0,7069.0,2020-05,105,7,0,0
Pedreira,3537107,Campinas,3.0,46548.0,7069.0,2020-06,21,0,0,0
Pedrinhas Paulista,3537156,Marília,5.0,3010.0,581.0,2020-02,0,0,0,0
Pedrinhas Paulista,3537156,Marília,5.0,3010.0,581.0,2020-03,0,0,0,0
Pedrinhas Paulista,3537156,Marília,5.0,3010.0,581.0,2020-04,0,0,0,0
Pedrinhas Paulista,3537156,Marília,5.0,3010.0,581.0,2020-05,103,4,31,1
Pedrinhas Paulista,3537156,Marília,5.0,3010.0,581.0,2020-06,12,0,3,0
Pedro de Toledo,3537206,Registro,9.0,10977.0,1813.0,2020-02,0,0,0,0
Pedro de Toledo,3537206,Registro,9.0,10977.0,1813.0,2020-03,0,0,0,0
Pedro de Toledo,3537206,Registro,9.0,10977.0,1813.0,2020-04,12,2,0,0
Pedro de Toledo,3537206,Registro,9.0,10977.0,1813.0,2020-05,88,1,0,0
Pedro de Toledo,3537206,Registro,9.0,10977.0,1813.0,2020-06,9,0,0,0
Penápolis,3537305,Araçatuba,7.0,60774.0,11490.0,2020-02,0,0,0,0
Penápolis,3537305,Araçatuba,7.0,60774.0,11490.0,2020-03,2,1,0,0
Penápolis,3537305,Araçatuba,7.0,60774.0,11490.0,2020-04,34,1,7,1
Penápolis,3537305,Araçatuba,7.0,60774.0,11490.0,2020-05,269,13,82,2
Penápolis,3537305,Araçatuba,7.0,60774.0,11490.0,2020-06,47,1,9,0
Pereira Barreto,3537404,Araçatuba,7.0,25391.0,4495.0,2020-02,0,0,0,0
Pereira Barreto,3537404,Araçatuba,7.0,25391.0,4495.0,2020-03,0,0,0,0
Pereira Barreto,3537404,Araçatuba,7.0,25391.0,4495.0,2020-04,0,0,0,0
Pereira Barreto,3537404,Araçatuba,7.0,25391.0,4495.0,2020-05,149,12,29,2
Pereira Barreto,3537404,Araçatuba,7.0,25391.0,4495.0,2020-06,41,2,6,0
Pereiras,3537503,Bauru,12.0,8428.0,1408.0,2020-02,0,0,0,0
Pereiras,3537503,Bauru,12.0,8428.0,1408.0,2020-03,0,0,0,0
Pereiras,3537503,Bauru,12.0,8428.0,1408.0,2020-04,0,0,0,0
Pereiras,3537503,Bauru,12.0,8428.0,1408.0,2020-05,9,2,0,0
Pereiras,3537503,Bauru,12.0,8428.0,1408.0,2020-06,6,0,0,0
Peruíbe,3537602,Baixada Santista,13.0,66201.0,11193.0,2020-02,0,0,0,0
Peruíbe,3537602,Baixada Santista,13.0,66201.0,11193.0,2020-03,0,0,0,0
Peruíbe,3537602,Baixada Santista,13.0,66201.0,11193.0,2020-04,180,19,2,1
Peruíbe,3537602,Baixada Santista,13.0,66201.0,11193.0,2020-05,1460,55,141,6
Peruíbe,3537602,Baixada Santista,13.0,66201.0,11193.0,2020-06,226,4,24,2
Piacatu,3537701,Araçatuba,7.0,5891.0,1010.0,2020-02,0,0,0,0
Piacatu,3537701,Araçatuba,7.0,5891.0,1010.0,2020-03,0,0,0,0
Piacatu,3537701,Araçatuba,7.0,5891.0,1010.0,2020-04,0,0,0,0
Piacatu,3537701,Araçatuba,7.0,5891.0,1010.0,2020-05,0,0,0,0
Piacatu,3537701,Araçatuba,7.0,5891.0,1010.0,2020-06,0,0,0,0
Piedade,3537800,Sorocaba,6.0,53536.0,8755.0,2020-02,0,0,0,0
Piedade,3537800,Sorocaba,6.0,53536.0,8755.0,2020-03,0,0,0,0
Piedade,3537800,Sorocaba,6.0,53536.0,8755.0,2020-04,55,8,0,0
Piedade,3537800,Sorocaba,6.0,53536.0,8755.0,2020-05,1499,75,72,5
Piedade,3537800,Sorocaba,6.0,53536.0,8755.0,2020-06,263,9,15,0
Pilar do Sul,3537909,Sorocaba,6.0,28221.0,4259.0,2020-02,0,0,0,0
Pilar do Sul,3537909,Sorocaba,6.0,28221.0,4259.0,2020-03,0,0,0,0
Pilar do Sul,3537909,Sorocaba,6.0,28221.0,4259.0,2020-04,32,4,0,0
Pilar do Sul,3537909,Sorocaba,6.0,28221.0,4259.0,2020-05,322,13,5,1
Pilar do Sul,3537909,Sorocaba,6.0,28221.0,4259.0,2020-06,53,1,5,1
Pindamonhangaba,3538006,Taubaté,17.0,163611.0,23934.0,2020-02,0,0,0,0
Pindamonhangaba,3538006,Taubaté,17.0,163611.0,23934.0,2020-03,0,0,0,0
Pindamonhangaba,3538006,Taubaté,17.0,163611.0,23934.0,2020-04,97,11,18,1
Pindamonhangaba,3538006,Taubaté,17.0,163611.0,23934.0,2020-05,734,26,59,3
Pindamonhangaba,3538006,Taubaté,17.0,163611.0,23934.0,2020-06,132,11,12,0
Pindorama,3538105,São José do Rio Preto,15.0,16255.0,2914.0,2020-02,0,0,0,0
Pindorama,3538105,São José do Rio Preto,15.0,16255.0,2914.0,2020-03,0,0,0,0
Pindorama,3538105,São José do Rio Preto,15.0,16255.0,2914.0,2020-04,52,6,0,0
Pindorama,3538105,São José do Rio Preto,15.0,16255.0,2914.0,2020-05,265,8,0,0
Pindorama,3538105,São José do Rio Preto,15.0,16255.0,2914.0,2020-06,42,0,0,0
Pinhalzinho,3538204,Campinas,3.0,14755.0,2867.0,2020-02,0,0,0,0
Pinhalzinho,3538204,Campinas,3.0,14755.0,2867.0,2020-03,0,0,0,0
Pinhalzinho,3538204,Campinas,3.0,14755.0,2867.0,2020-04,6,1,0,0
Pinhalzinho,3538204,Campinas,3.0,14755.0,2867.0,2020-05,31,0,0,0
Pinhalzinho,3538204,Campinas,3.0,14755.0,2867.0,2020-06,3,0,0,0
Piquerobi,3538303,Presidente Prudente,2.0,3535.0,686.0,2020-02,0,0,0,0
Piquerobi,3538303,Presidente Prudente,2.0,3535.0,686.0,2020-03,0,0,0,0
Piquerobi,3538303,Presidente Prudente,2.0,3535.0,686.0,2020-04,6,2,0,0
Piquerobi,3538303,Presidente Prudente,2.0,3535.0,686.0,2020-05,101,2,0,0
Piquerobi,3538303,Presidente Prudente,2.0,3535.0,686.0,2020-06,12,0,0,0
Piquete,3538501,Taubaté,17.0,13647.0,2694.0,2020-02,0,0,0,0
Piquete,3538501,Taubaté,17.0,13647.0,2694.0,2020-03,0,0,0,0
Piquete,3538501,Taubaté,17.0,13647.0,2694.0,2020-04,0,0,0,0
Piquete,3538501,Taubaté,17.0,13647.0,2694.0,2020-05,23,2,0,0
Piquete,3538501,Taubaté,17.0,13647.0,2694.0,2020-06,8,1,0,0
Piracaia,3538600,Campinas,3.0,26287.0,4407.0,2020-02,0,0,0,0
Piracaia,3538600,Campinas,3.0,26287.0,4407.0,2020-03,0,0,0,0
Piracaia,3538600,Campinas,3.0,26287.0,4407.0,2020-04,23,4,6,1
Piracaia,3538600,Campinas,3.0,26287.0,4407.0,2020-05,267,13,31,0
Piracaia,3538600,Campinas,3.0,26287.0,4407.0,2020-06,54,2,3,0
Piracicaba,3538709,Piracicaba,11.0,389873.0,64835.0,2020-02,0,0,0,0
Piracicaba,3538709,Piracicaba,11.0,389873.0,64835.0,2020-03,8,5,0,0
Piracicaba,3538709,Piracicaba,11.0,389873.0,64835.0,2020-04,718,84,61,9
Piracicaba,3538709,Piracicaba,11.0,389873.0,64835.0,2020-05,7974,466,526,20
Piracicaba,3538709,Piracicaba,11.0,389873.0,64835.0,2020-06,1736,33,90,3
Piraju,3538808,Bauru,12.0,28574.0,5424.0,2020-02,0,0,0,0
Piraju,3538808,Bauru,12.0,28574.0,5424.0,2020-03,0,0,0,0
Piraju,3538808,Bauru,12.0,28574.0,5424.0,2020-04,60,10,0,0
Piraju,3538808,Bauru,12.0,28574.0,5424.0,2020-05,895,32,62,3
Piraju,3538808,Bauru,12.0,28574.0,5424.0,2020-06,134,5,9,0
Pirajuí,3538907,Bauru,12.0,23259.0,3878.0,2020-02,0,0,0,0
Pirajuí,3538907,Bauru,12.0,23259.0,3878.0,2020-03,1,1,0,0
Pirajuí,3538907,Bauru,12.0,23259.0,3878.0,2020-04,30,0,0,0
Pirajuí,3538907,Bauru,12.0,23259.0,3878.0,2020-05,173,8,19,1
Pirajuí,3538907,Bauru,12.0,23259.0,3878.0,2020-06,27,0,3,0
Pirangi,3539004,São José do Rio Preto,15.0,10823.0,2163.0,2020-02,0,0,0,0
Pirangi,3539004,São José do Rio Preto,15.0,10823.0,2163.0,2020-03,0,0,0,0
Pirangi,3539004,São José do Rio Preto,15.0,10823.0,2163.0,2020-04,0,0,0,0
Pirangi,3539004,São José do Rio Preto,15.0,10823.0,2163.0,2020-05,50,3,6,1
Pirangi,3539004,São José do Rio Preto,15.0,10823.0,2163.0,2020-06,9,0,3,0
Pirapora do Bom Jesus,3539103,Grande São Paulo,10.0,18851.0,1853.0,2020-02,0,0,0,0
Pirapora do Bom Jesus,3539103,Grande São Paulo,10.0,18851.0,1853.0,2020-03,0,0,0,0
Pirapora do Bom Jesus,3539103,Grande São Paulo,10.0,18851.0,1853.0,2020-04,36,14,0,0
Pirapora do Bom Jesus,3539103,Grande São Paulo,10.0,18851.0,1853.0,2020-05,1039,51,0,0
Pirapora do Bom Jesus,3539103,Grande São Paulo,10.0,18851.0,1853.0,2020-06,197,2,0,0
Pirapozinho,3539202,Presidente Prudente,2.0,27213.0,4312.0,2020-02,0,0,0,0
Pirapozinho,3539202,Presidente Prudente,2.0,27213.0,4312.0,2020-03,0,0,0,0
Pirapozinho,3539202,Presidente Prudente,2.0,27213.0,4312.0,2020-04,0,0,0,0
Pirapozinho,3539202,Presidente Prudente,2.0,27213.0,4312.0,2020-05,90,7,0,0
Pirapozinho,3539202,Presidente Prudente,2.0,27213.0,4312.0,2020-06,22,1,1,1
Pirassununga,3539301,Piracicaba,11.0,73706.0,13461.0,2020-02,0,0,0,0
Pirassununga,3539301,Piracicaba,11.0,73706.0,13461.0,2020-03,0,0,0,0
Pirassununga,3539301,Piracicaba,11.0,73706.0,13461.0,2020-04,42,11,0,0
Pirassununga,3539301,Piracicaba,11.0,73706.0,13461.0,2020-05,1759,93,17,1
Pirassununga,3539301,Piracicaba,11.0,73706.0,13461.0,2020-06,342,15,3,0
Piratininga,3539400,Bauru,12.0,13213.0,2371.0,2020-02,0,0,0,0
Piratininga,3539400,Bauru,12.0,13213.0,2371.0,2020-03,0,0,0,0
Piratininga,3539400,Bauru,12.0,13213.0,2371.0,2020-04,53,5,0,0
Piratininga,3539400,Bauru,12.0,13213.0,2371.0,2020-05,439,21,17,1
Piratininga,3539400,Bauru,12.0,13213.0,2371.0,2020-06,84,3,3,0
Pitangueiras,3539509,Ribeirão Preto,1.0,38584.0,4770.0,2020-02,0,0,0,0
Pitangueiras,3539509,Ribeirão Preto,1.0,38584.0,4770.0,2020-03,0,0,0,0
Pitangueiras,3539509,Ribeirão Preto,1.0,38584.0,4770.0,2020-04,8,1,8,1
Pitangueiras,3539509,Ribeirão Preto,1.0,38584.0,4770.0,2020-05,36,2,31,0
Pitangueiras,3539509,Ribeirão Preto,1.0,38584.0,4770.0,2020-06,11,2,3,0
Planalto,3539608,São José do Rio Preto,15.0,5167.0,712.0,2020-02,0,0,0,0
Planalto,3539608,São José do Rio Preto,15.0,5167.0,712.0,2020-03,0,0,0,0
Planalto,3539608,São José do Rio Preto,15.0,5167.0,712.0,2020-04,0,0,0,0
Planalto,3539608,São José do Rio Preto,15.0,5167.0,712.0,2020-05,131,11,0,0
Planalto,3539608,São José do Rio Preto,15.0,5167.0,712.0,2020-06,33,0,0,0
Platina,3539707,Marília,5.0,3501.0,572.0,2020-02,0,0,0,0
Platina,3539707,Marília,5.0,3501.0,572.0,2020-03,0,0,0,0
Platina,3539707,Marília,5.0,3501.0,572.0,2020-04,0,0,0,0
Platina,3539707,Marília,5.0,3501.0,572.0,2020-05,0,0,0,0
Platina,3539707,Marília,5.0,3501.0,572.0,2020-06,0,0,0,0
Poloni,3539905,São José do Rio Preto,15.0,5667.0,1140.0,2020-02,0,0,0,0
Poloni,3539905,São José do Rio Preto,15.0,5667.0,1140.0,2020-03,0,0,0,0
Poloni,3539905,São José do Rio Preto,15.0,5667.0,1140.0,2020-04,0,0,0,0
Poloni,3539905,São José do Rio Preto,15.0,5667.0,1140.0,2020-05,22,1,17,1
Poloni,3539905,São José do Rio Preto,15.0,5667.0,1140.0,2020-06,3,0,3,0
Pompéia,3540002,Marília,5.0,21282.0,3745.0,2020-02,0,0,0,0
Pompéia,3540002,Marília,5.0,21282.0,3745.0,2020-03,0,0,0,0
Pompéia,3540002,Marília,5.0,21282.0,3745.0,2020-04,0,0,0,0
Pompéia,3540002,Marília,5.0,21282.0,3745.0,2020-05,2,1,0,0
Pompéia,3540002,Marília,5.0,21282.0,3745.0,2020-06,3,0,0,0
Pongaí,3540101,Bauru,12.0,3351.0,793.0,2020-02,0,0,0,0
Pongaí,3540101,Bauru,12.0,3351.0,793.0,2020-03,0,0,0,0
Pongaí,3540101,Bauru,12.0,3351.0,793.0,2020-04,0,0,0,0
Pongaí,3540101,Bauru,12.0,3351.0,793.0,2020-05,0,0,0,0
Pongaí,3540101,Bauru,12.0,3351.0,793.0,2020-06,0,0,0,0
Pontal,3540200,Ribeirão Preto,1.0,49283.0,4583.0,2020-02,0,0,0,0
Pontal,3540200,Ribeirão Preto,1.0,49283.0,4583.0,2020-03,0,0,0,0
Pontal,3540200,Ribeirão Preto,1.0,49283.0,4583.0,2020-04,66,4,7,1
Pontal,3540200,Ribeirão Preto,1.0,49283.0,4583.0,2020-05,195,6,46,2
Pontal,3540200,Ribeirão Preto,1.0,49283.0,4583.0,2020-06,32,2,9,0
Pontalinda,3540259,São José do Rio Preto,15.0,4487.0,679.0,2020-02,0,0,0,0
